F3,F1,Fz,F2,F4,FFC5h,FFC3h,FFC1h,FFC2h,FFC4h,FFC6h,FC5,FC3,FC1,FCz,FC2,FC4,FC6,FTT7h,FCC5h,FCC3h,FCC6h,FTT8h,C5,C3,C1,Cz,C2,C4,C6,TTP7h,CCP5h,CCP3h,CCP1h,CCP2h,CCP4h,CCP6h,TTP8h,CP5,CP3,CP1,CPz,CPP5h,CPP3h,CPP1h,CPP2h,CPP4h,CPP6h,P3,P1,Pz,P2,P4,PPO1h,PPO2h
28.40453867155322,22.40493215870063,19.170473777489782,14.564701338842374,9.22987200994427,31.64036672149679,23.634543827275586,22.33089923754825,20.61718472923717,16.800465836579946,9.020013363682171,31.317259081368622,27.722928212442742,24.79398455377789,21.185650440705892,21.18868325146732,9.7596222144041,5.094662166318836,28.668394245921338,32.48035315260078,20.56254006695874,9.137965400680766,5.319702248122035,24.534582792688685,18.43966516855382,21.48202387469604,18.13999114778609,16.935574695741323,13.273261804158814,9.585286831699309,20.12568721562905,16.94725931380825,20.09970057203821,13.972073649282388,12.36525054778426,14.298627170716248,20.877481171505668,10.343843646538097,19.87995686065138,15.15823087821175,13.052057786573839,11.861534780839117,13.515298314301965,10.64676937973503,10.112266046331909,11.160724159943147,14.243000685422139,9.943943713266234,11.267220310451014,9.33971541949052,11.24033640852371,9.27421008342301,6.57336739280837,13.291006217297479,8.823687029858807
28.70283440090931,22.3255990284693,18.882170330254105,14.813634725771125,10.434388639921213,31.53546034610587,23.659435023867026,22.172857566159042,20.4304158242136,16.799259500294784,8.924920881133247,30.988349725113792,27.000180846771702,24.359900690542496,20.934462658157713,20.779862339888037,10.584608617579232,4.703277187033118,30.458941525638643,33.86453439386905,20.380211181492825,9.461575096096102,4.882901098221155,25.903628142259382,18.556627006529606,21.346612146541837,18.10209351168824,17.148346923182068,13.615538830343063,10.271551535198173,23.693524775252357,17.83251308058004,21.13786602570692,14.862653219337224,12.768090289346478,14.060212821125386,22.474643919879657,9.283830016976104,21.112227261950917,16.45656634178043,14.511246959076997,12.402774977720044,14.667032676515031,11.912424154447795,10.387103839336328,11.287946351347394,13.575262426438968,8.49315082179586,12.558118489303483,9.663152878307638,11.44685905104495,8.895764648863402,6.278815850796711,13.360641214629503,8.6231748832464
28.585707675849477,21.9024270630246,18.35553844564466,14.390915301694923,11.16533083389971,30.792658613755517,23.119971405953528,21.5619280816555,19.676376099017947,16.108010659105776,8.396596308555077,30.175846961527014,25.853644116789663,23.23945299493107,20.13419351769341,19.75281980641959,10.777964477665545,4.096316426599275,31.678171001443474,34.68277996194948,19.625769838127695,9.019042328431158,4.303554939649076,26.824999083234328,18.14047192701833,20.546722897539677,17.30781375370791,16.434724149918416,13.217383426619698,9.443885292164198,26.45651962484581,18.026076056531974,21.258168019529435,15.13041032218848,12.393157848634939,13.253695548959291,23.875148515034528,8.130444623438724,21.673299837810642,17.072866546514284,15.071742263841278,12.182833777846428,15.17608183755458,12.335431250046117,10.13484623151968,10.662122803396867,12.3474400901977,6.783220783012304,13.258660319520107,9.375317490863477,10.945918816168117,7.883091689630472,5.478945242037037,12.697618574142101,7.7699984219700395
28.04012033050813,21.31878822890056,17.775535515916864,13.488533744383124,11.332202294860277,29.388327143751088,22.18271105134245,20.71287473691042,18.59903806695672,14.961480062620133,7.579587957776722,28.929183808466014,24.548225829636607,21.776243032178755,19.045555737517752,18.43210728195257,10.326391663677509,3.299782075754893,31.992396490081212,34.858905760838304,18.473818649620945,7.985645323662791,3.5324802746000055,27.052564457562543,17.345181648450232,19.26073977244801,15.939488731535585,14.914587854069483,12.160500602668357,7.604348619787483,27.624327695501037,17.62242668283702,20.560435894720896,14.75068036826688,11.36496100334794,12.02446279627448,24.964443424603463,6.911237281556622,21.567822390764263,17.006389201912565,14.746100605733522,11.302812852997628,15.258190194938297,12.113249265923077,9.603207183888207,9.517562595029323,10.832979060446476,5.204627491280561,13.504862338976668,8.793721725183307,9.985294908435367,6.555953054728324,4.337346295045171,11.66469496282356,6.51273012663373
27.1785352570924,20.7970830870266,17.355373475775814,12.4378030368042,10.99146135609983,27.50787980669436,21.129699490321464,19.909707308981343,17.53909591086231,13.711911075777241,6.701272986287128,27.42227623254443,23.398174790725577,20.40798861826854,18.01126782236725,17.234505780248707,9.405807607815373,2.3992679710102984,31.36798920509118,34.397999464715596,17.262898125277758,6.794515003154157,2.5934475490698654,26.613990288329152,16.45874973579418,17.845552458960608,14.352598516179187,12.971444806111856,10.759723737103577,5.711109147002382,26.93687860668973,16.899575569531933,19.411233113615317,13.910126325344548,10.030184994874443,10.658479860016735,25.711929051899563,5.6224472892139135,21.00380466718533,16.490510897970406,13.828609961874497,10.100710912721405,15.260211442825522,11.642325543447168,9.137713760521526,8.256799567929596,9.394429407946873,4.126522431992528,13.589054601951092,8.314106699954184,8.951030124169918,5.343180850639985,3.1626679520488215,10.72687170557775,5.237215633960516
26.205481773229472,20.51957022678238,17.255821333959467,11.587928963786604,10.31227481100051,25.506469452496564,20.26353042790236,19.40840602196076,16.81582282018682,12.70496644122126,5.992796781492606,25.91361414432836,22.667214747412366,19.524256699263894,17.33579245697735,16.523821177500768,8.320959950521324,1.5442812497345977,30.061580512315505,33.366060607291615,16.379501339215985,5.991395213693803,1.6156069677631928,25.786551013949573,15.804747899111552,16.721962112207017,12.957836064631268,11.127515857501914,9.457652506646475,4.8060411374286165,24.721039011121633,16.21130545627115,18.29858736396347,12.934315988863608,8.832411753717803,9.493171139649087,25.913779275787068,4.263686249034381,20.319002559963376,15.898268690653435,12.783941166134978,9.027313668919712,15.511394668875358,11.35320267621324,9.046525057521555,7.302037394797525,8.350549672275076,3.756461793426772,13.833738667468559,8.252309870109794,8.21795655604042,4.623434701273094,2.288571719176263,10.27615367953429,4.326448696466804
25.35624459012386,20.567886516021623,17.522453567245982,11.186813593601327,9.515669533478597,23.81947747302651,19.811666320819004,19.351472800051344,16.620115839762374,12.164838527466031,5.60474553213129,24.686434147111708,22.488043127061783,19.344451890590584,17.18617153767757,16.48562928164093,7.397083641178636,0.9109592425502435,28.50266700170778,31.88394437945226,16.121433444059498,6.02620403914376,0.8047782541419517,24.977222399275295,15.635783013136288,16.232892308121915,12.089700953379038,9.86985131676692,8.665289849339807,5.577414912621288,21.73316780152338,15.853338778946554,17.650432829248132,12.168632957727498,8.158514096447124,8.805689084426234,25.68599770799857,2.874504761203343,19.85864995317559,15.598014527992337,12.08196203507026,8.488183570643608,16.179654764459276,11.537706669208095,9.48025046936972,6.94165303664065,7.86619207766359,4.06462600941386,14.450424059057815,8.720562317494686,8.013081746932016,4.588403625732642,1.9444439588491087,10.482806993891504,4.01990346867997
24.833545938595407,20.910185614808427,18.071457321511993,11.309301771606387,8.81388920955656,22.85904370464839,19.863818201224873,19.732058050564373,16.962410591815075,12.134386112782224,5.562566739133095,23.997313224773148,22.8323413639051,19.862790284544168,17.551924428686203,17.077983876363138,6.863719371891161,0.6390095868296393,27.128294323561715,30.122245848168376,16.594356497080035,7.05506637369508,0.36574389509567684,24.546096837332176,16.050471191848636,16.528145199266028,11.910644340488632,9.491081664679458,8.60400332607842,8.02982988603196,18.875679574095933,15.95433636078707,17.678329297792864,11.857231879055531,8.204843273282858,8.714554646431809,24.987179840615784,1.5448360231461633,19.847830211913983,15.811925637856959,12.034498857661537,8.696021750729274,17.209551274378953,12.249867418108526,10.380084887604239,7.240435630219272,7.9151825019865525,4.8054612880118786,15.457859904957612,9.592654577669858,8.34959692441565,5.1862739685412755,2.174612994388428,11.245921923274697,4.33142641206114
24.752911429093707,21.428377601999987,18.723318223128594,11.849238493642625,8.35799931868473,22.9122951132266,20.359235431823173,20.40938790275349,17.685668372427546,12.481261086746866,5.762889251959513,24.029814580104638,23.53999483496114,20.876146400669427,18.26606877654499,18.06083061728955,6.786248120725883,0.7804464917575609,26.245763980885467,28.301143691745864,17.683960538677034,8.855338659641415,0.41985754826338084,24.653698129261986,16.968232319601388,17.522817923495,12.386282484561535,10.01228681391222,9.223372187558233,11.42759009213308,16.91410063866642,16.44425746992607,18.320565597624707,12.074969649536227,8.924072793831318,9.149652251194475,23.84853119980834,0.4204436352307974,20.322761926670207,16.545511751636905,12.710111710402641,9.60591816741861,18.35355678804928,13.309171463109006,11.513780457691366,8.04034720382107,8.32320534758352,5.6243113728148,16.68095985394185,10.569560081640713,9.050846159017429,6.165993407058526,2.8363138717110172,12.256634201703548,5.065927703042347
25.109677089340916,21.963655586056163,19.264374153808056,12.572518502293983,8.205377744292388,24.066491982473835,21.122242240702562,21.16800200339151,18.532582393374955,12.964746530071224,6.012211839937246,24.850907252852497,24.384397315854372,22.070388752263582,19.074812618319033,19.09090895259865,7.0545177429588755,1.2596865322735078,25.959020588609203,26.683397656198004,19.106620973029287,10.878503785415763,0.9347274291613425,25.197566429844084,18.16954486927105,18.93886750208607,13.332513829286883,11.204597684529228,10.221981511434123,14.524556917633886,16.264402330269768,17.100205327965128,19.2957191180246,12.727547234790299,10.06750061226192,9.892015977707057,22.68743967289662,-0.32691823491210226,21.134412370875847,17.60046736847605,13.943491857994578,10.953678632354881,19.270430452205968,14.389610632543071,12.56744679163337,9.041021817116723,8.863847780433247,6.203445907040717,17.82060927978467,11.310318846458191,9.841942132155712,7.185292379857902,3.6720121203901113,13.128951735887501,5.908245970982811
